time(sec),time(min),Temp C,Temp C
2933,48.88,29.5,29.77774022
2934,48.9,30,29.82219217
2935,48.92,29.75,29.80775374
2936,48.93,30,29.84620299
2937,48.95,30,29.87696239
2938,48.97,29.5,29.80156991
2939,48.98,30,29.84125593
2940,49,30,29.87300475
2941,49.02,30.25,29.9484038
2942,49.03,30.25,30.00872304
2943,49.05,30,30.00697843
2944,49.07,30,30.00558274
2945,49.08,29.75,29.95446619
2946,49.1,29.5,29.86357296
2947,49.12,29.5,29.79085836
2948,49.13,29.75,29.78268669
2949,49.15,30,29.82614935
2950,49.17,29.5,29.76091948
2951,49.18,29.75,29.75873559
2952,49.2,30,29.80698847
2953,49.22,29.75,29.79559078
2954,49.23,29.5,29.73647262
2955,49.25,30,29.7891781
2956,49.27,29.75,29.78134248
2957,49.28,30,29.82507398
2958,49.3,29.75,29.81005919
2959,49.32,29.75,29.79804735
2960,49.33,30,29.83843788
2961,49.35,29.75,29.8207503
2962,49.37,29.75,29.80660024
2963,49.38,30,29.84528019
2964,49.4,29.75,29.82622416
2965,49.42,30,29.86097932
2966,49.43,29.75,29.83878346
2967,49.45,30,29.87102677
2968,49.47,30,29.89682141
2969,49.48,29.5,29.81745713
2970,49.5,29.75,29.8039657
2971,49.52,29.5,29.74317256
2972,49.53,30,29.79453805
2973,49.55,29.5,29.73563044
2974,49.57,30,29.78850435
2975,49.58,30,29.83080348
2976,49.6,30,29.86464279
2977,49.62,29.5,29.79171423
2978,49.63,29.5,29.73337138
2979,49.65,29.75,29.73669711
2980,49.67,29.5,29.68935769
2981,49.68,29.5,29.65148615
2982,49.7,29.5,29.62118892
2983,49.72,29.5,29.59695113
2984,49.73,29.75,29.62756091
2985,49.75,29.5,29.60204873
2986,49.77,29.75,29.63163898
2987,49.78,29.25,29.55531118
2988,49.8,29.75,29.59424895
2989,49.82,29.75,29.62539916
2990,49.83,29.25,29.55031933
2991,49.85,29.75,29.59025546
2992,49.87,29.25,29.52220437
2993,49.88,29.5,29.5177635
2994,49.9,29.75,29.5642108
2995,49.92,29.75,29.60136864
2996,49.93,29.25,29.53109491
2997,49.95,29.75,29.57487593
2998,49.97,29.25,29.50990074
2999,49.98,29.75,29.55792059
3000,50,29.5,29.54633647
3001,50.02,29.5,29.53706918
3002,50.03,29.25,29.47965534
3003,50.05,29.5,29.48372428
3004,50.07,29.5,29.48697942
3005,50.08,29.5,29.48958354
3006,50.1,29,29.39166683
3007,50.12,29.25,29.36333346
3008,50.13,29.25,29.34066677
3009,50.15,29.25,29.32253342
3010,50.17,29,29.25802673
3011,50.18,29.5,29.30642139
3012,50.2,28.5,29.14513711
3013,50.22,29.5,29.21610969
3014,50.23,29.75,29.32288775
3015,50.25,29.5,29.3583102
3016,50.27,29.5,29.38664816
3017,50.28,29.5,29.40931853
3018,50.3,29.5,29.42745482
3019,50.32,29.75,29.49196386
3020,50.33,28.75,29.34357109
3021,50.35,29.5,29.37485687
3022,50.37,29.25,29.3498855
3023,50.38,29.5,29.3799084
3024,50.4,29.5,29.40392672
3025,50.42,29.5,29.42314137
3026,50.43,29.5,29.4385131
3027,50.45,29.75,29.50081048
3028,50.47,29.25,29.45064838
3029,50.48,28.5,29.26051871
3030,50.5,29.5,29.30841497
3031,50.52,29.5,29.34673197
3032,50.53,29.25,29.32738558
3033,50.55,29.5,29.36190846
3034,50.57,29.25,29.33952677
3035,50.58,29.5,29.37162142
3036,50.6,29.25,29.34729713
3037,50.62,29.25,29.32783771
3038,50.63,28.5,29.16227016
3039,50.65,29.75,29.27981613
3040,50.67,29.5,29.32385291
3041,50.68,29.25,29.30908232
3042,50.7,29.5,29.34726586
3043,50.72,29.5,29.37781269
3044,50.73,29.5,29.40225015
3045,50.75,29.5,29.42180012
3046,50.77,29.5,29.4374401
3047,50.78,29.25,29.39995208
3048,50.8,29,29.31996166
3049,50.82,29.5,29.35596933
3050,50.83,29,29.28477546
3051,50.85,29.5,29.32782037
3052,50.87,29.5,29.3622563
3053,50.88,29.5,29.38980504
3054,50.9,29,29.31184403
3055,50.92,29.25,29.29947522
3056,50.93,29.5,29.33958018
3057,50.95,28.75,29.22166414
3058,50.97,29,29.17733131
3059,50.98,29.5,29.24186505
3060,51,29.5,29.29349204
3061,51.02,29,29.23479363
3062,51.03,29.5,29.28783491
3063,51.05,29.25,29.28026793
3064,51.07,29.5,29.32421434
3065,51.08,29.25,29.30937147
3066,51.1,29.5,29.34749718
3067,51.12,29,29.27799774
3068,51.13,29.5,29.32239819
3069,51.15,29.5,29.35791855
3070,51.17,29.25,29.33633484
3071,51.18,29.25,29.31906788
3072,51.2,29.25,29.3052543
3073,51.22,29.25,29.29420344
3074,51.23,29.25,29.28536275
3075,51.25,29,29.2282902
3076,51.27,29,29.18263216
3077,51.28,29.5,29.24610573
3078,51.3,29.25,29.24688458
3079,51.32,29,29.19750767
3080,51.33,29,29.15800613
3081,51.35,28.75,29.07640491
3082,51.37,29,29.06112393
3083,51.38,28.75,28.99889914
3084,51.4,29.75,29.14911931
3085,51.42,28.75,29.06929545
3086,51.43,29.25,29.10543636
3087,51.45,29,29.08434909
3088,51.47,29.25,29.11747927
3089,51.48,29.5,29.19398342
3090,51.5,29,29.15518673
3091,51.52,29,29.12414939
3092,51.53,29.25,29.14931951
3093,51.55,29.25,29.16945561
3094,51.57,29,29.13556449
3095,51.58,29.5,29.20845159
3096,51.6,29,29.16676127
3097,51.62,29,29.13340902
3098,51.63,29.25,29.15672721
3099,51.65,29,29.12538177
3100,51.67,29.25,29.15030542
3101,51.68,29.5,29.22024433
3102,51.7,28.75,29.12619547
3103,51.72,28.75,29.05095637
3104,51.73,29.25,29.0907651
3105,51.75,29.25,29.12261208
3106,51.77,28.75,29.04808966
3107,51.78,28.75,28.98847173
3108,51.8,28.75,28.94077738
3109,51.82,29,28.95262191
3110,51.83,29.25,29.01209753
3111,51.85,29,29.00967802
3112,51.87,29,29.00774242
3113,51.88,29.25,29.05619393
3114,51.9,29,29.04495515
3115,51.92,29.25,29.08596412
3116,51.93,28.5,28.96877129
3117,51.95,29,28.97501704
3118,51.97,28.75,28.93001363
3119,51.98,29,28.9440109
3120,52,29,28.95520872
3121,52.02,28.75,28.91416698
3122,52.03,29,28.93133358
3123,52.05,28.75,28.89506687
3124,52.07,28.75,28.86605349
3125,52.08,29.25,28.94284279
3126,52.1,28.75,28.90427424
3127,52.12,29,28.92341939
3128,52.13,29.25,28.98873551
3129,52.15,29,28.99098841
3130,52.17,29.5,29.09279073
3131,52.18,29,29.07423258
3132,52.2,28.75,29.00938607
3133,52.22,29,29.00750885
3134,52.23,29,29.00600708
3135,52.25,28.75,28.95480567
3136,52.27,28.75,28.91384453
3137,52.28,28.5,28.83107563
3138,52.3,29,28.8648605
3139,52.32,28.75,28.8418884
3140,52.33,29,28.87351072
3141,52.35,29.25,28.94880858
3142,52.37,28.75,28.90904686
3143,52.38,28.75,28.87723749
3144,52.4,28.5,28.80178999
3145,52.42,28.75,28.79143199
3146,52.43,28.5,28.73314559
3147,52.45,28.5,28.68651648
3148,52.47,29,28.74921318
3149,52.48,28.5,28.69937054
3150,52.5,28.25,28.60949644
3151,52.52,28.75,28.63759715
3152,52.53,28.75,28.66007772
3153,52.55,28.75,28.67806217
3154,52.57,29.25,28.79244974
3155,52.58,29,28.83395979
3156,52.6,29,28.86716783
3157,52.62,28.5,28.79373427
3158,52.63,28.5,28.73498741
3159,52.65,28.75,28.73798993
3160,52.67,28.75,28.74039194
3161,52.68,28.5,28.69231356
3162,52.7,28.75,28.70385084
3163,52.72,28.5,28.66308068
3164,52.73,29,28.73046454
3165,52.75,28.75,28.73437163
3166,52.77,28.25,28.63749731
3167,52.78,28.75,28.65999784
3168,52.8,28.5,28.62799828
3169,52.82,28.5,28.60239862
3170,52.83,28.5,28.5819189
3171,52.85,29,28.66553512
3172,52.87,29,28.73242809
3173,52.88,28.75,28.73594248
3174,52.9,29,28.78875398
3175,52.92,28.75,28.78100318
3176,52.93,28.75,28.77480255
3177,52.95,28.75,28.76984204
3178,52.97,28.75,28.76587363
3179,52.98,28.75,28.7626989
3180,53,28.5,28.71015912
3181,53.02,28.5,28.6681273
3182,53.03,28.75,28.68450184
3183,53.05,28.75,28.69760147
3184,53.07,28.5,28.65808118
3185,53.08,28.75,28.67646494
3186,53.1,28.75,28.69117195
3187,53.12,28.5,28.65293756
3188,53.13,28,28.52235005
3189,53.15,28.75,28.56788004
3190,53.17,28.5,28.55430403
3191,53.18,28.25,28.49344323
3192,53.2,28.5,28.49475458
3193,53.22,28.75,28.54580366
3194,53.23,28.75,28.58664293
3195,53.25,28.75,28.61931435
3196,53.27,28.75,28.64545148
3197,53.28,28.25,28.56636118
3198,53.3,28.5,28.55308894
3199,53.32,29,28.64247116
3200,53.33,28.75,28.66397692
3201,53.35,29,28.73118154
3202,53.37,28.5,28.68494523
3203,53.38,28.5,28.64795619
3204,53.4,28.5,28.61836495
3205,53.42,28.75,28.64469196
3206,53.43,28.5,28.61575357
3207,53.45,28.5,28.59260285
3208,53.47,28.5,28.57408228
3209,53.48,28.25,28.50926583
3210,53.5,28.75,28.55741266
3211,53.52,28.5,28.54593013
3212,53.53,28.75,28.5867441
3213,53.55,28.25,28.51939528
3214,53.57,28.5,28.51551623
3215,53.58,28.5,28.51241298
3216,53.6,28.5,28.50993038
3217,53.62,28.75,28.55794431
3218,53.63,28,28.44635545
3219,53.65,28,28.35708436
3220,53.67,28.75,28.43566749
3221,53.68,28.25,28.39853399
3222,53.7,28.75,28.46882719
3223,53.72,28.5,28.47506175
3224,53.73,28.75,28.5300494
3225,53.75,28.5,28.52403952
3226,53.77,28.75,28.56923162
3227,53.78,28.5,28.55538529
3228,53.8,28.75,28.59430824
3229,53.82,28.5,28.57544659
3230,53.83,28.5,28.56035727
3231,53.85,28,28.44828582
3232,53.87,28.25,28.40862865
3233,53.88,28.25,28.37690292
3234,53.9,28,28.30152234
3235,53.92,28.5,28.34121787
3236,53.93,28.5,28.3729743
3237,53.95,28.75,28.44837944
3238,53.97,28.5,28.45870355
3239,53.98,28.5,28.46696284
3240,54,28.5,28.47357027
3241,54.02,28.5,28.47885622
3242,54.03,28.5,28.48308497
3243,54.05,28.5,28.48646798
3244,54.07,28,28.38917438
3245,54.08,28.25,28.36133951
3246,54.1,28.5,28.38907161
3247,54.12,28.5,28.41125728
3248,54.13,28.5,28.42900583
3249,54.15,28.25,28.39320466
3250,54.17,28.25,28.36456373
3251,54.18,28.5,28.39165098
3252,54.2,28.25,28.36332079
3253,54.22,27.75,28.24065663
3254,54.23,28.5,28.2925253
3255,54.25,28.5,28.33402024
3256,54.27,28,28.26721619
3257,54.28,28.5,28.31377296
3258,54.3,27.5,28.15101836
3259,54.32,28.5,28.22081469
3260,54.33,28.5,28.27665175
3261,54.35,28,28.2213214
3262,54.37,28,28.17705712
3263,54.38,28.5,28.2416457
3264,54.4,27.75,28.14331656
3265,54.42,28.25,28.16465325
3266,54.43,28.5,28.2317226
3267,54.45,28,28.18537808
3268,54.47,27.5,28.04830246
3269,54.48,28,28.03864197
3270,54.5,28.5,28.13091358
3271,54.52,28.5,28.20473086
3272,54.53,28.5,28.26378469
3273,54.55,28.5,28.31102775
3274,54.57,28.5,28.3488222
3275,54.58,28.25,28.32905776
3276,54.6,28.25,28.31324621
3277,54.62,27.75,28.20059697
3278,54.63,28.5,28.26047757
3279,54.65,28.25,28.25838206
3280,54.67,28.5,28.30670565
3281,54.68,28.25,28.29536452
3282,54.7,28.25,28.28629161
3283,54.72,28.5,28.32903329
3284,54.73,28.25,28.31322663
3285,54.75,28.25,28.30058131
3286,54.77,28,28.24046505
3287,54.78,28.25,28.24237204
3288,54.8,27.5,28.09389763
3289,54.82,28.5,28.1751181
3290,54.83,28,28.14009448
3291,54.85,28.5,28.21207559
3292,54.87,28.25,28.21966047
3293,54.88,28.25,28.22572838
3294,54.9,27.75,28.1305827
3295,54.92,28.25,28.15446616
3296,54.93,28.25,28.17357293
3297,54.95,28.25,28.18885834
3298,54.97,28,28.15108667
3299,54.98,28,28.12086934
3300,55,28.25,28.14669547
3301,55.02,28,28.11735638
3302,55.03,28.5,28.1938851
3303,55.05,28.25,28.20510808
3304,55.07,28.5,28.26408647
3305,55.08,28.25,28.26126917
3306,55.1,28.25,28.25901534
3307,55.12,28,28.20721227
3308,55.13,28,28.16576982
3309,55.15,27.75,28.08261585
3310,55.17,28.25,28.11609268
3311,55.18,28,28.09287415
3312,55.2,28.5,28.17429932
3313,55.22,28,28.13943945
3314,55.23,28.25,28.16155156
3315,55.25,28,28.12924125
3316,55.27,28.25,28.153393
3317,55.28,28.25,28.1727144
3318,55.3,28.5,28.23817152
3319,55.32,28.5,28.29053722
3320,55.33,28,28.23242977
3321,55.35,27.75,28.13594382
3322,55.37,28,28.10875505
3323,55.38,28.25,28.13700404
3324,55.4,28.25,28.15960323
3325,55.42,28.25,28.17768259
3326,55.43,28,28.14214607
3327,55.45,28.25,28.16371686
3328,55.47,28.25,28.18097349
3329,55.48,28,28.14477879
3330,55.5,28,28.11582303
3331,55.52,28,28.09265842
3332,55.53,28.75,28.22412674
3333,55.55,27.75,28.12930139
3334,55.57,27.5,28.00344111
3335,55.58,28,28.00275289
3336,55.6,28.25,28.05220231
3337,55.62,28.25,28.09176185
3338,55.63,28,28.07340948
3339,55.65,28,28.05872758
3340,55.67,27.75,27.99698207
3341,55.68,27.75,27.94758565
3342,55.7,28,27.95806852
3343,55.72,28,27.96645482
3344,55.73,27.75,27.92316385
3345,55.75,27.5,27.83853108
3346,55.77,27.75,27.82082487
3347,55.78,28.25,27.90665989
3348,55.8,28,27.92532791
3349,55.82,28.25,27.99026233
3350,55.83,28,27.99220987
3351,55.85,28,27.99376789
3352,55.87,27.5,27.89501431
3353,55.88,28,27.91601145
3354,55.9,28.25,27.98280916
3355,55.92,28,27.98624733
3356,55.93,28,27.98899786
3357,55.95,28,27.99119829
3358,55.97,28,27.99295863
3359,55.98,27.75,27.94436691
3360,56,28,27.95549352
3361,56.02,28.25,28.01439482
3362,56.03,28,28.01151586
3363,56.05,28,28.00921268
3364,56.07,28,28.00737015
3365,56.08,28,28.00589612
3366,56.1,27.75,27.95471689
3367,56.12,27.5,27.86377352
3368,56.13,28.25,27.94101881
3369,56.15,27.5,27.85281505
3370,56.17,27.75,27.83225204
3371,56.18,28,27.86580163
3372,56.2,28,27.89264131
3373,56.22,28,27.91411304
3374,56.23,28.25,27.98129044
3375,56.25,28,27.98503235
3376,56.27,27.75,27.93802588
3377,56.28,27.75,27.9004207
3378,56.3,28,27.92033656
3379,56.32,27.5,27.83626925
3380,56.33,28,27.8690154
3381,56.35,28.25,27.94521232
3382,56.37,28,27.95616986
3383,56.38,27.75,27.91493588
3384,56.4,27.5,27.83194871
3385,56.42,27.5,27.76555897
3386,56.43,28,27.81244717
3387,56.45,28,27.84995774
3388,56.47,28,27.87996619
3389,56.48,27.75,27.85397295
3390,56.5,28,27.88317836
3391,56.52,27.75,27.85654269
3392,56.53,27.75,27.83523415
3393,56.55,27.75,27.81818732
3394,56.57,27.75,27.80454986
3395,56.58,27.75,27.79363989
3396,56.6,27.5,27.73491191
3397,56.62,27.75,27.73792953
3398,56.63,27.5,27.69034362
3399,56.65,27.75,27.7022749
3400,56.67,28,27.76181992
3401,56.68,27.5,27.70945593
3402,56.7,28,27.76756475
3403,56.72,28,27.8140518
3404,56.73,27.5,27.75124144
3405,56.75,27.75,27.75099315
3406,56.77,27.5,27.70079452
3407,56.78,28,27.76063562
3408,56.8,28,27.80850849
3409,56.82,28,27.84680679
3410,56.83,28,27.87744544
3411,56.85,28.25,27.95195635
3412,56.87,27.75,27.91156508
3413,56.88,27.75,27.87925206
3414,56.9,27.75,27.85340165
3415,56.92,27.75,27.83272132
3416,56.93,27.25,27.71617706
3417,56.95,27.75,27.72294165
3418,56.97,27.5,27.67835332
3419,56.98,27.5,27.64268265
3420,57,27.25,27.56414612
3421,57.02,27.5,27.5513169
3422,57.03,27.75,27.59105352
3423,57.05,27.75,27.62284281
3424,57.07,27.75,27.64827425
3425,57.08,27.25,27.5686194
3426,57.1,28,27.65489552
3427,57.12,27.75,27.67391642
3428,57.13,27.25,27.58913313
3429,57.15,27,27.47130651
3430,57.17,27.75,27.52704521
3431,57.18,27.75,27.57163616
3432,57.2,27.5,27.55730893
3433,57.22,28,27.64584715
3434,57.23,27.5,27.61667772
3435,57.25,27.5,27.59334217
3436,57.27,27.75,27.62467374
3437,57.28,28,27.69973899
3438,57.3,27.25,27.60979119
3439,57.32,27.75,27.63783295
3440,57.33,28,27.71026636
3441,57.35,28,27.76821309
3442,57.37,27.5,27.71457047
3443,57.38,27.75,27.72165638
3444,57.4,27.75,27.7273251
3445,57.42,27.75,27.73186008
3446,57.43,28,27.78548807
3447,57.45,28,27.82839045
3448,57.47,27.75,27.81271236
3449,57.48,28,27.85016989
3450,57.5,27.5,27.78013591
3451,57.52,27.75,27.77410873
3452,57.53,27.75,27.76928698
3453,57.55,27.25,27.66542959
3454,57.57,27.5,27.63234367
3455,57.58,27.75,27.65587494
3456,57.6,27.5,27.62469995
3457,57.62,27.75,27.64975996
3458,57.63,27.75,27.66980797
3459,57.65,27.5,27.63584637
3460,57.67,28,27.7086771
3461,57.68,28,27.76694168
3462,57.7,27.5,27.71355334
3463,57.72,27.25,27.62084267
3464,57.73,27.75,27.64667414
3465,57.75,27.75,27.66733931
3466,57.77,27.75,27.68387145
3467,57.78,27.5,27.64709716
3468,57.8,27.25,27.56767773
3469,57.82,27.5,27.55414218
3470,57.83,27.5,27.54331375
3471,57.85,27.5,27.534651
3472,57.87,27.5,27.5277208
3473,57.88,27.5,27.52217664
3474,57.9,27.5,27.51774131
3475,57.92,27.5,27.51419305
3476,57.93,27.5,27.51135444
3477,57.95,27.25,27.45908355
3478,57.97,27.5,27.46726684
3479,57.98,27.5,27.47381347
3480,58,27.5,27.47905078
3481,58.02,27.75,27.53324062
3482,58.03,28,27.6265925
3483,58.05,27.5,27.601274
3484,58.07,27.25,27.5310192
3485,58.08,27.75,27.57481536
3486,58.1,27.25,27.50985229
3487,58.12,27.25,27.45788183
3488,58.13,27.75,27.51630546
3489,58.15,27.75,27.56304437
3490,58.17,27.5,27.5504355
3491,58.18,27.5,27.5403484
3492,58.2,27.25,27.48227872
3493,58.22,27.5,27.48582297
3494,58.23,27.5,27.48865838
3495,58.25,28,27.5909267
3496,58.27,26.75,27.42274136
3497,58.28,27.75,27.48819309
3498,58.3,27.75,27.54055447
3499,58.32,27.75,27.58244358
3500,58.33,27.25,27.51595486
3501,58.35,27.25,27.46276389
3502,58.37,27.5,27.47021111
3503,58.38,27.5,27.47616889
3504,58.4,27.75,27.53093511
3505,58.42,27.75,27.57474809
3506,58.43,27.75,27.60979847
3507,58.45,27.75,27.63783878
3508,58.47,27.25,27.56027102
3509,58.48,27.5,27.54821682
3510,58.5,27.25,27.48857345
3511,58.52,27.25,27.44085876
3512,58.53,27.5,27.45268701
3513,58.55,27.5,27.46214961
3514,58.57,26.75,27.31971969
3515,58.58,26.75,27.20577575
3516,58.6,27.75,27.3146206
3517,58.62,27.25,27.30169648
3518,58.63,27.75,27.39135718
3519,58.65,27,27.31308575
3520,58.67,27.75,27.4004686
3521,58.68,27,27.32037488
3522,58.7,27,27.2562999
3523,58.72,27.25,27.25503992
3524,58.73,27,27.20403194
3525,58.75,27.75,27.31322555
3526,58.77,27,27.25058044
3527,58.78,27.75,27.35046435
3528,58.8,27,27.28037148
3529,58.82,27.5,27.32429719
3530,58.83,27.25,27.30943775
3531,58.85,27.75,27.3975502
3532,58.87,27.5,27.41804016
3533,58.88,27.25,27.38443213
3534,58.9,27.5,27.4075457
3535,58.92,27.5,27.42603656
3536,58.93,27.25,27.39082925
3537,58.95,27.5,27.4126634
3538,58.97,27.5,27.43013072
3539,58.98,27,27.34410458
3540,59,27.75,27.42528366
3541,59.02,26.75,27.29022693
3542,59.03,26.5,27.13218154
3543,59.05,27.5,27.20574523
3544,59.07,27.5,27.26459619
3545,59.08,27.5,27.31167695
3546,59.1,27.25,27.29934156
3547,59.12,27,27.23947325
3548,59.13,27,27.1915786
3549,59.15,27.5,27.25326288
3550,59.17,26.75,27.1526103
3551,59.18,27.25,27.17208824
3552,59.2,27,27.13767059
3553,59.22,26.75,27.06013648
3554,59.23,27,27.04810918
3555,59.25,27.5,27.13848734
3556,59.27,27.5,27.21078988
3557,59.28,27,27.1686319
3558,59.3,27.25,27.18490552
3559,59.32,27.5,27.24792442
3560,59.33,27.5,27.29833953
3561,59.35,27,27.23867163
3562,59.37,27,27.1909373
3563,59.38,27.5,27.25274984
3564,59.4,27,27.20219987
3565,59.42,27.5,27.2617599
3566,59.43,27.5,27.30940792
3567,59.45,27.5,27.34752633
3568,59.47,27.5,27.37802107
3569,59.48,27.5,27.40241685
3570,59.5,27.5,27.42193348
3571,59.52,27.5,27.43754679
3572,59.53,27,27.35003743
3573,59.55,27.25,27.33002994
3574,59.57,26.75,27.21402395
3575,59.58,27.25,27.22121916
3576,59.6,27.25,27.22697533
3577,59.62,27.25,27.23158026
3578,59.63,27.25,27.23526421
3579,59.65,27.5,27.28821137
3580,59.67,27.25,27.2805691
3581,59.68,27.25,27.27445528
3582,59.7,27.25,27.26956422
3583,59.72,27.25,27.26565138
3584,59.73,27.25,27.2625211
3585,59.75,27.5,27.31001688
3586,59.77,27,27.2480135
3587,59.78,27.25,27.2484108
3588,59.8,27,27.19872864
3589,59.82,26.75,27.10898291
3590,59.83,26.75,27.03718633
3591,59.85,27,27.02974907
3592,59.87,27.25,27.07379925
3593,59.88,27.25,27.1090394
3594,59.9,27.25,27.13723152
3595,59.92,27.75,27.25978522
3596,59.93,27,27.20782817
3597,59.95,27.25,27.21626254
3598,59.97,27.5,27.27301003
3599,59.98,27.25,27.26840802
3600,60,27.25,27.26472642
3601,60.02,27,27.21178114
3602,60.03,27.25,27.21942491
3603,60.05,27.25,27.22553993
3604,60.07,27.5,27.28043194
3605,60.08,27,27.22434555
3606,60.1,26.5,27.07947644
3607,60.12,27.25,27.11358115
3608,60.13,26.75,27.04086492
3609,60.15,27.25,27.08269194
3610,60.17,27,27.06615355
3611,60.18,27.25,27.10292284
3612,60.2,27,27.08233827
3613,60.22,27,27.06587062
3614,60.23,27.5,27.15269649
3615,60.25,27.25,27.1721572
3616,60.27,27.5,27.23772576
3617,60.28,26.75,27.14018061
3618,60.3,27,27.11214448
3619,60.32,27.25,27.13971559
3620,60.33,27.25,27.16177247
3621,60.35,27.5,27.22941798
3622,60.37,27.25,27.23353438
3623,60.38,27,27.1868275
3624,60.4,27,27.149462
3625,60.42,26.75,27.0695696
3626,60.43,26.5,26.95565568
3627,60.45,27,26.96452455
3628,60.47,27,26.97161964
3629,60.48,27.25,27.02729571
3630,60.5,26.75,26.97183657
3631,60.52,26.75,26.92746925
3632,60.53,26.75,26.8919754
3633,60.55,27,26.91358032
3634,60.57,27,26.93086426
3635,60.58,26.75,26.89469141
3636,60.6,26.75,26.86575313
3637,60.62,26.5,26.7926025
3638,60.63,27,26.834082
3639,60.65,26.75,26.8172656
3640,60.67,27,26.85381248
3641,60.68,27,26.88304998
3642,60.7,26.75,26.85643999
3643,60.72,26.5,26.78515199
3644,60.73,26.5,26.72812159
3645,60.75,26.25,26.63249727
3646,60.77,27,26.70599782
3647,60.78,26.5,26.66479826
3648,60.8,26.75,26.6818386
3649,60.82,26.75,26.69547088
3650,60.83,26.75,26.70637671
3651,60.85,27,26.76510137
3652,60.87,26.25,26.66208109
3653,60.88,27,26.72966487
3654,60.9,26.25,26.6337319
3655,60.92,26.75,26.65698552
3656,60.93,27,26.72558842
3657,60.95,26.75,26.73047073
3658,60.97,26.75,26.73437659
3659,60.98,26.5,26.68750127
3660,61,27,26.75000101
3661,61.02,27,26.80000081
3662,61.03,27,26.84000065
3663,61.05,26.75,26.82200052
3664,61.07,27,26.85760042
3665,61.08,26.5,26.78608033
3666,61.1,26.5,26.72886427
3667,61.12,26.75,26.73309141
3668,61.13,27,26.78647313
3669,61.15,26.75,26.7791785
3670,61.17,27,26.8233428
3671,61.18,26.75,26.80867424
3672,61.2,26.5,26.74693939
3673,61.22,27,26.79755152
3674,61.23,27,26.83804121
3675,61.25,27,26.87043297
3676,61.27,27.25,26.94634638
3677,61.28,26.5,26.8570771
3678,61.3,27.25,26.93566168
3679,61.32,27,26.94852934
3680,61.33,27.25,27.00882348
3681,61.35,26.75,26.95705878
3682,61.37,27,26.96564702
3683,61.38,26.5,26.87251762
3684,61.4,26.75,26.8480141
3685,61.42,26.75,26.82841128
3686,61.43,27,26.86272902
3687,61.45,26.75,26.84018322
3688,61.47,26.25,26.72214657
3689,61.48,27,26.77771726
3690,61.5,26.5,26.72217381
3691,61.52,26.5,26.67773905
3692,61.53,26.75,26.69219124
3693,61.55,27,26.75375299
3694,61.57,27,26.80300239
3695,61.58,27,26.84240191
3696,61.6,27,26.87392153
3697,61.62,27,26.89913722
3698,61.63,27,26.91930978
3699,61.65,26.75,26.88544782
3700,61.67,27,26.90835826
3701,61.68,27,26.92668661
3702,61.7,26.5,26.84134929
3703,61.72,26.75,26.82307943
3704,61.73,27,26.85846354
3705,61.75,26.75,26.83677083
3706,61.77,27,26.86941667
3707,61.78,27,26.89553333
3708,61.8,27,26.91642667
3709,61.82,26.5,26.83314133
3710,61.83,27,26.86651307
3711,61.85,26.5,26.79321045
3712,61.87,27,26.83456836
3713,61.88,26.75,26.81765469
3714,61.9,27,26.85412375
3715,61.92,27,26.883299
3716,61.93,27,26.9066392
3717,61.95,27,26.92531136
3718,61.97,26.5,26.84024909
3719,61.98,26.75,26.82219927
3720,62,27,26.85775942
3721,62.02,26.25,26.73620753
3722,62.03,26.5,26.68896603
3723,62.05,27,26.75117282
3724,62.07,27,26.80093826
3725,62.08,26.5,26.74075061
3726,62.1,27,26.79260048
3727,62.12,26.25,26.68408039
3728,62.13,26.75,26.69726431
3729,62.15,26.5,26.65781145
3730,62.17,26.5,26.62624916
3731,62.18,26.75,26.65099933
3732,62.2,26.25,26.57079946
3733,62.22,26.75,26.60663957
3734,62.23,26.75,26.63531166
3735,62.25,26.75,26.65824932
3736,62.27,27,26.72659946
3737,62.28,26.25,26.63127957
3738,62.3,26.75,26.65502365
3739,62.32,26.75,26.67401892
3740,62.33,26.75,26.68921514
3741,62.35,27,26.75137211
3742,62.37,26.5,26.70109769
3743,62.38,26.75,26.71087815
3744,62.4,26.5,26.66870252
3745,62.42,27,26.73496202
3746,62.43,26.75,26.73796961
3747,62.45,26.25,26.64037569
3748,62.47,26.5,26.61230055
3749,62.48,26.25,26.53984044
3750,62.5,26.25,26.48187235
3751,62.52,26.75,26.53549788
3752,62.53,26.25,26.47839831
3753,62.55,26.75,26.53271865
3754,62.57,26.5,26.52617492
3755,62.58,26.75,26.57093993
3756,62.6,26.5,26.55675195
3757,62.62,26.5,26.54540156
3758,62.63,26.75,26.58632125
3759,62.65,26.75,26.619057
3760,62.67,26.5,26.5952456
3761,62.68,26.75,26.62619648
3762,62.7,26.75,26.65095718
3763,62.72,26.5,26.62076575
3764,62.73,23,25.8966126
3765,62.75,22.75,25.26729008
